Event Count,Jaccard Similarity
29,0.16326530612244897
59,0.2857142857142857
89,0.40816326530612246
119,0.4489795918367347
149,0.4489795918367347
179,0.46938775510204084
209,0.5102040816326531
239,0.5714285714285714
269,0.5714285714285714
299,0.5714285714285714
329,0.5714285714285714
359,0.5714285714285714
389,0.5714285714285714
419,0.5714285714285714
449,0.5714285714285714
479,0.5714285714285714
509,0.5714285714285714
539,0.5714285714285714
569,0.5714285714285714
599,0.5714285714285714
629,0.5714285714285714
659,0.5714285714285714
689,0.5714285714285714
719,0.5918367346938775
749,0.5918367346938775
779,0.5918367346938775
809,0.5918367346938775
839,0.6122448979591837
869,0.6122448979591837
899,0.6122448979591837
929,0.6122448979591837
959,0.6122448979591837
989,0.673469387755102
1019,0.6122448979591837
1049,0.6122448979591837
1079,0.6530612244897959
1109,0.6530612244897959
1139,0.6530612244897959
1169,0.6530612244897959
1199,0.6530612244897959
1229,0.6530612244897959
1259,0.6530612244897959
1289,0.7142857142857143
1319,0.7142857142857143
1349,0.7142857142857143
1379,0.7142857142857143
1409,0.7142857142857143
1439,0.7346938775510204
1469,0.7346938775510204
1499,0.7959183673469388
1529,0.7959183673469388
1559,0.7959183673469388
1589,0.7959183673469388
1619,0.7959183673469388
1649,0.7959183673469388
1679,0.7959183673469388
1709,0.8163265306122449
1739,0.8163265306122449
1769,0.8163265306122449
1799,0.8163265306122449
1829,0.8163265306122449
1859,0.8163265306122449
1889,0.8163265306122449
1919,0.8163265306122449
1949,0.8163265306122449
1979,0.8163265306122449
2009,0.8163265306122449
2039,0.8163265306122449
2069,0.8163265306122449
2099,0.8163265306122449
2129,0.8163265306122449
2159,0.8163265306122449
2189,0.8163265306122449
2219,0.8163265306122449
2249,0.8163265306122449
2279,0.8163265306122449
2309,0.8163265306122449
2339,0.8163265306122449
2369,0.8163265306122449
2399,0.8163265306122449
2429,0.8163265306122449
2459,0.8163265306122449
2489,0.8163265306122449
2519,0.8163265306122449
2549,0.8163265306122449
2579,0.8163265306122449
2609,0.8163265306122449
2639,0.8163265306122449
2669,0.8163265306122449
2699,0.8163265306122449
2729,0.8163265306122449
2759,0.7959183673469388
2789,0.7959183673469388
2819,0.7959183673469388
2849,0.7959183673469388
2879,0.7959183673469388
2909,0.7959183673469388
2939,0.7959183673469388
2969,0.7959183673469388
2999,0.7959183673469388
3029,0.7959183673469388
3059,0.7959183673469388
3089,0.7959183673469388
3119,0.8367346938775511
3149,0.8367346938775511
3179,0.8367346938775511
3209,0.8367346938775511
3239,0.8367346938775511
3269,0.8367346938775511
3299,0.8367346938775511
3329,0.8367346938775511
3359,0.8367346938775511
3389,0.8367346938775511
3419,0.8367346938775511
3449,0.8367346938775511
3479,0.8367346938775511
3509,0.8367346938775511
3539,0.8367346938775511
3569,0.8367346938775511
3599,0.8367346938775511
3629,0.8367346938775511
3659,0.8367346938775511
3689,0.8367346938775511
3719,0.8367346938775511
3749,0.8367346938775511
3779,0.8367346938775511
3809,0.8367346938775511
3839,0.8367346938775511
3869,0.8367346938775511
3899,0.8367346938775511
3929,0.8367346938775511
3959,0.8367346938775511
3989,0.8367346938775511
4019,0.8367346938775511
4049,0.8367346938775511
4079,0.8367346938775511
4109,0.8163265306122449
4139,0.8163265306122449
4169,0.8163265306122449
4199,0.8163265306122449
4229,0.8163265306122449
4259,0.8163265306122449
4289,0.8163265306122449
4319,0.8163265306122449
4349,0.8163265306122449
4379,0.8163265306122449
4409,0.8163265306122449
4439,0.8163265306122449
4469,0.8163265306122449
4499,0.8163265306122449
4529,0.8163265306122449
4559,0.8163265306122449
4589,0.8163265306122449
4619,0.8163265306122449
4649,0.8163265306122449
4679,0.8163265306122449
4709,0.8163265306122449
4739,0.8163265306122449
4769,0.8163265306122449
4799,0.8163265306122449
4829,0.8163265306122449
4859,0.8163265306122449
4889,0.8163265306122449
4919,0.8163265306122449
4949,0.8163265306122449
4979,0.8163265306122449
5009,0.8163265306122449
5039,0.8163265306122449
5069,0.8163265306122449
5099,0.8163265306122449
5129,0.8163265306122449
5159,0.8163265306122449
5189,0.8163265306122449
5219,0.8163265306122449
5249,0.8163265306122449
5279,0.8163265306122449
5309,0.8163265306122449
5339,0.8163265306122449
5369,0.8571428571428571
5399,0.8571428571428571
5429,0.8571428571428571
5459,0.8571428571428571
5489,0.8367346938775511
5519,0.8367346938775511
5549,0.8571428571428571
5579,0.8571428571428571
5609,0.8571428571428571
5639,0.8571428571428571
5669,0.8571428571428571
5699,0.8571428571428571
5729,0.8571428571428571
5759,0.8571428571428571
5789,0.8571428571428571
5819,0.8571428571428571
5849,0.8571428571428571
5879,0.8571428571428571
5909,0.8571428571428571
5939,0.8571428571428571
5969,0.8571428571428571
5999,0.8571428571428571
6029,0.8571428571428571
6059,0.8571428571428571
6089,0.8571428571428571
6119,0.8571428571428571
6149,0.8571428571428571
6179,0.8571428571428571
6209,0.8571428571428571
6239,0.8571428571428571
6269,0.8571428571428571
6299,0.8571428571428571
6329,0.8571428571428571
6359,0.8571428571428571
6389,0.8571428571428571
6419,0.8571428571428571
6449,0.8571428571428571
6479,0.8571428571428571
6509,0.8571428571428571
6539,0.8571428571428571
6569,0.8571428571428571
6599,0.8571428571428571
6629,0.8571428571428571
6659,0.8571428571428571
6689,0.8571428571428571
6719,0.8571428571428571
6749,0.8571428571428571
6779,0.8571428571428571
6809,0.8571428571428571
6839,0.8571428571428571
6869,0.8571428571428571
6899,0.8571428571428571
6929,0.8571428571428571
6959,0.8571428571428571
6989,0.8571428571428571
7019,0.8571428571428571
7049,0.8571428571428571
7079,0.8571428571428571
7109,0.8571428571428571
7139,0.8571428571428571
7169,0.8571428571428571
7199,0.8571428571428571
7229,0.8571428571428571
7259,0.8571428571428571
7289,0.8571428571428571
7319,0.8571428571428571
7349,0.8571428571428571
7379,0.8571428571428571
7409,0.8571428571428571
7439,0.8571428571428571
7469,0.8571428571428571
7499,0.8571428571428571
7529,0.8571428571428571
7559,0.8571428571428571
7589,0.8571428571428571
7619,0.8571428571428571
7649,0.8571428571428571
7679,0.8571428571428571
7709,0.8571428571428571
7739,0.8571428571428571
7769,0.8571428571428571
7799,0.8571428571428571
7829,0.8571428571428571
7859,0.8571428571428571
7889,0.8571428571428571
7919,0.8571428571428571
7949,0.8571428571428571
7979,0.8571428571428571
8009,0.8775510204081632
8039,0.8775510204081632
8069,0.8775510204081632
8099,0.8775510204081632
8129,0.8775510204081632
8159,0.8775510204081632
8189,0.8775510204081632
8219,0.8775510204081632
8249,0.8775510204081632
8279,0.8775510204081632
8309,0.8775510204081632
8339,0.8571428571428571
8369,0.8571428571428571
8399,0.8571428571428571
8429,0.8571428571428571
8459,0.8571428571428571
8489,0.8571428571428571
8519,0.8571428571428571
8549,0.8571428571428571
8579,0.8571428571428571
8609,0.8571428571428571
8639,0.8571428571428571
8669,0.8571428571428571
8699,0.8571428571428571
8729,0.8571428571428571
8759,0.8571428571428571
8789,0.8571428571428571
8819,0.8571428571428571
8849,0.8571428571428571
8879,0.8571428571428571
8909,0.8571428571428571
8939,0.8571428571428571
8969,0.8571428571428571
8999,0.8571428571428571
9029,0.8571428571428571
9059,0.8571428571428571
9089,0.8571428571428571
9119,0.8571428571428571
9149,0.8571428571428571
9179,0.8571428571428571
9209,0.8571428571428571
9239,0.8571428571428571
9269,0.8571428571428571
9299,0.8571428571428571
9329,0.8571428571428571
9359,0.8571428571428571
9389,0.8571428571428571
9419,0.8571428571428571
9449,0.8571428571428571
9479,0.8571428571428571
9509,0.8571428571428571
9539,0.8571428571428571
9569,0.8571428571428571
9599,0.8571428571428571
9629,0.8571428571428571
9659,0.8571428571428571
9689,0.8571428571428571
9719,0.8571428571428571
9749,0.8571428571428571
9779,0.8571428571428571
9809,0.8571428571428571
9839,0.8571428571428571
9869,0.8571428571428571
9899,0.8571428571428571
9929,0.8571428571428571
9959,0.8571428571428571
9989,0.8571428571428571
10019,0.8571428571428571
10049,0.8571428571428571
10079,0.8571428571428571
10109,0.8571428571428571
10139,0.8571428571428571
10169,0.8571428571428571
10199,0.8571428571428571
10229,0.8571428571428571
10259,0.8571428571428571
10289,0.8571428571428571
10319,0.8571428571428571
10349,0.8571428571428571
10379,0.8571428571428571
10409,0.8571428571428571
10439,0.8571428571428571
10469,0.8571428571428571
10499,0.8571428571428571
10529,0.8571428571428571
10559,0.8571428571428571
10589,0.8571428571428571
10619,0.8571428571428571
10649,0.8571428571428571
10679,0.8571428571428571
10709,0.8571428571428571
10739,0.8571428571428571
10769,0.8571428571428571
10799,0.8571428571428571
10829,0.8571428571428571
10859,0.8571428571428571
10889,0.8571428571428571
10919,0.8571428571428571
10949,0.8571428571428571
10979,0.8571428571428571
11009,0.8571428571428571
11039,0.8571428571428571
11069,0.8571428571428571
11099,0.8571428571428571
11129,0.8571428571428571
11159,0.8571428571428571
11189,0.8571428571428571
11219,0.8571428571428571
11249,0.8571428571428571
11279,0.8571428571428571
11309,0.8571428571428571
11339,0.8571428571428571
11369,0.8571428571428571
11399,0.8571428571428571
11429,0.8571428571428571
11459,0.8571428571428571
11489,0.8571428571428571
11519,0.8571428571428571
11549,0.8571428571428571
11579,0.8571428571428571
11609,0.8571428571428571
11639,0.8571428571428571
11669,0.8571428571428571
11699,0.8571428571428571
11729,0.8571428571428571
11759,0.8571428571428571
11789,0.8571428571428571
11819,0.8571428571428571
11849,0.8571428571428571
11879,0.8571428571428571
11909,0.8571428571428571
11939,0.8571428571428571
11969,0.8571428571428571
11999,0.8571428571428571
12029,0.8571428571428571
12059,0.8571428571428571
12089,0.8571428571428571
12119,0.8571428571428571
12149,0.8571428571428571
12179,0.8571428571428571
12209,0.8571428571428571
12239,0.8571428571428571
12269,0.8571428571428571
12299,0.8571428571428571
12329,0.8571428571428571
12359,0.8571428571428571
12389,0.8571428571428571
12419,0.8571428571428571
12449,0.8571428571428571
12479,0.8571428571428571
12509,0.8571428571428571
12539,0.8571428571428571
12569,0.8571428571428571
12599,0.8571428571428571
12629,0.8571428571428571
12659,0.8571428571428571
12689,0.8571428571428571
12719,0.8571428571428571
12749,0.8571428571428571
12779,0.8571428571428571
12809,0.8571428571428571
12839,0.8571428571428571
12869,0.8571428571428571
12899,0.8571428571428571
12929,0.8571428571428571
12959,0.8571428571428571
12989,0.8571428571428571
13019,0.8571428571428571
13049,0.8571428571428571
13079,0.8571428571428571
13109,0.8571428571428571
13139,0.8571428571428571
13169,0.8571428571428571
13199,0.8571428571428571
13229,0.8571428571428571
13259,0.8571428571428571
13289,0.8571428571428571
13319,0.8571428571428571
13349,0.8571428571428571
13379,0.8571428571428571
13409,0.8571428571428571
13439,0.8571428571428571
13469,0.8775510204081632
13499,0.8775510204081632
13529,0.8775510204081632
13559,0.8775510204081632
13589,0.8775510204081632
13619,0.8775510204081632
13649,0.8775510204081632
13679,0.8775510204081632
13709,0.8775510204081632
13739,0.8775510204081632
13769,0.8775510204081632
13799,0.8775510204081632
13829,0.8775510204081632
13859,0.8775510204081632
13889,0.8775510204081632
13919,0.8775510204081632
13949,0.8775510204081632
13979,0.8775510204081632
14009,0.8775510204081632
14039,0.8775510204081632
14069,0.8775510204081632
14099,0.8775510204081632
14129,0.8775510204081632
14159,0.8775510204081632
14189,0.8775510204081632
14219,0.8775510204081632
14249,0.8775510204081632
14279,0.8775510204081632
14309,0.8775510204081632
14339,0.8775510204081632
14369,0.8775510204081632
14399,0.8775510204081632
14429,0.8775510204081632
14459,0.8775510204081632
14489,0.8775510204081632
14519,0.8775510204081632
14549,0.8775510204081632
14579,0.8775510204081632
14609,0.8775510204081632
14639,0.8775510204081632
14669,0.8775510204081632
14699,0.8775510204081632
14729,0.8775510204081632
14759,0.8775510204081632
14789,0.8775510204081632
14819,0.8775510204081632
14849,0.8775510204081632
14879,0.8775510204081632
14909,0.8775510204081632
14939,0.8775510204081632
14969,0.8775510204081632
14999,0.8775510204081632
15029,0.8775510204081632
15059,0.8775510204081632
15089,0.8775510204081632
15119,0.8775510204081632
15149,0.8775510204081632
15179,0.8775510204081632
15209,0.8775510204081632
15239,0.8775510204081632
15269,0.8775510204081632
15299,0.8775510204081632
15329,0.8775510204081632
15359,0.8775510204081632
15389,0.8775510204081632
15419,0.8775510204081632
15449,0.8775510204081632
15479,0.8775510204081632
15509,0.8775510204081632
15539,0.8775510204081632
15569,0.8775510204081632
15599,0.8775510204081632
15629,0.8775510204081632
15659,0.8775510204081632
15689,0.8775510204081632
15719,0.8775510204081632
15749,0.8775510204081632
15779,0.8775510204081632
15809,0.8775510204081632
15839,0.8775510204081632
15869,0.8775510204081632
15899,0.8775510204081632
15929,0.8775510204081632
15959,0.8775510204081632
15989,0.8775510204081632
16019,0.8775510204081632
16049,0.8775510204081632
16079,0.8775510204081632
16109,0.8775510204081632
16139,0.8775510204081632
16169,0.8775510204081632
16199,0.8775510204081632
16229,0.8775510204081632
16259,0.8775510204081632
16289,0.8775510204081632
16319,0.8775510204081632
16349,0.8775510204081632
16379,0.8775510204081632
16409,0.8775510204081632
16439,0.8775510204081632
16469,0.8775510204081632
16499,0.8775510204081632
16529,0.8775510204081632
16559,0.8775510204081632
16589,0.8775510204081632
16619,0.8775510204081632
16649,0.8775510204081632
16679,0.8775510204081632
16709,0.8775510204081632
16739,0.8775510204081632
16769,0.8775510204081632
16799,0.8775510204081632
16829,0.8775510204081632
16859,0.8775510204081632
16889,0.8775510204081632
16919,0.8775510204081632
16949,0.8775510204081632
16979,0.8775510204081632
17009,0.8775510204081632
17039,0.8775510204081632
17069,0.8775510204081632
